Sale_Id,Date_Id,Product_Id,Store_Id,Customer_Id,Quantity_Sold,Unit_Price,Discount_Pct,Total_Amount
538,20250612,87,5,19,1,2952.23,5,2804.62
539,20250618,15,1,23,1,4621.37,5,4390.3
540,20240330,43,15,53,1,3747.63,5,3560.25
541,20241115,3,19,328,2,2631.02,0,5262.04
542,20240716,37,9,396,1,3761.37,0,3761.37
543,20240601,21,9,319,1,1209.52,0,1209.52
544,20250709,45,18,73,3,1364.28,10,3683.56
545,20250810,32,6,,1,1604.88,0,1604.88
546,20250330,7,5,,3,4794.43,0,14383.29
547,20250127,7,3,92,2,4794.43,15,8150.53
548,20251006,108,23,316,1,3374.55,0,3374.55
549,20240721,92,25,274,1,2008.22,15,1706.99
550,20250421,73,5,,2,6348.65,5,12062.43
551,20240409,59,10,364,2,2020.12,0,4040.24
552,20240817,19,20,187,1,3799.68,5,3609.7
553,20251112,43,11,16,1,3747.63,0,3747.63
554,20250505,60,6,179,1,4273.1,0,4273.1
555,20240415,52,23,167,1,2796.94,0,2796.94
556,20241105,69,15,212,1,2128.62,0,2128.62
557,20240611,62,13,,1,978.5,5,929.57
558,20250317,101,14,176,1,1131.31,0,1131.31
559,20251109,86,3,365,1,4002.37,0,4002.37
560,20250829,77,15,50,2,5233.57,0,10467.14
561,20250219,9,20,306,2,4835.47,0,9670.94
562,20250521,83,22,,1,2689.64,0,2689.64
563,20250817,116,25,1,2,6480.7,5,12313.33
564,20250408,69,10,296,1,2128.62,0,2128.62
565,20241120,39,19,348,1,3883.73,15,3301.17
566,20250321,92,12,299,1,2008.22,20,1606.58
567,20250217,109,5,32,1,2954.88,0,2954.88
568,20240224,1,23,184,1,1005.84,0,1005.84
569,20240201,31,14,202,1,7243.85,5,6881.66
570,20250219,49,14,340,1,3974.14,0,3974.14
571,20250722,50,12,79,1,3814.05,15,3241.94
572,20240508,18,1,,1,5185.3,5,4926.03
573,20250513,85,14,70,1,6169.54,5,5861.06
574,20250301,111,15,357,1,1506.58,0,1506.58
575,20240703,59,17,231,1,2020.12,0,2020.12
576,20250310,78,1,375,1,1807.55,0,1807.55
577,20250224,119,18,18,4,2956.72,5,11235.54
578,20251222,48,4,354,1,2551.26,5,2423.7
579,20250623,110,25,239,1,3839.63,0,3839.63
580,20250916,12,8,380,1,1690.47,5,1605.95
581,20251201,82,18,160,1,3179.41,15,2702.5
582,20250701,100,1,263,3,4823.15,5,13745.98
583,20241205,54,12,151,1,2808.33,0,2808.33
584,20250903,96,10,289,1,3006.66,5,2856.33
585,20250815,22,19,,4,6438.69,10,23179.28
586,20251001,4,10,65,1,1722.15,10,1549.94
587,20241011,33,5,141,2,2291.4,0,4582.8
588,20240424,78,6,379,1,1807.55,0,1807.55
589,20240628,34,23,93,2,1322.31,10,2380.16
590,20241217,11,5,79,2,5902.88,10,10625.18
591,20250226,99,13,226,2,4915.0,0,9830.0
592,20250814,94,12,,1,1460.17,10,1314.15
593,20240223,22,15,155,1,6438.69,15,5472.89
594,20250629,30,13,200,1,3704.61,0,3704.61
595,20250321,2,10,230,1,882.35,0,882.35
596,20250626,88,2,,1,2796.03,0,2796.03
597,20250318,79,21,172,1,1528.97,10,1376.07
598,20240918,84,19,396,1,4822.61,0,4822.61
599,20251119,76,25,173,1,5042.37,20,4033.9
600,20241116,71,1,35,1,3918.6,0,3918.6
601,20240416,88,15,372,1,2796.03,0,2796.03
602,20240125,80,3,,1,5880.6,15,4998.51
603,20240810,77,21,62,1,5233.57,5,4971.89
604,20250119,85,25,290,2,6169.54,0,12339.08
605,20240423,90,6,240,1,3873.38,0,3873.38
606,20250409,119,9,355,3,2956.72,10,7983.14
607,20241127,33,6,142,2,2291.4,0,4582.8
608,20241206,8,9,136,1,3576.07,0,3576.07
609,20240724,79,13,252,1,1528.97,0,1528.97
610,20250317,28,20,227,2,3988.05,0,7976.1
611,20240315,10,19,398,1,3316.3,15,2818.86
612,20240601,84,21,,1,4822.61,0,4822.61
613,20240604,90,11,295,1,3873.38,5,3679.71
614,20250517,62,14,373,2,978.5,10,1761.3
615,20250707,29,1,353,2,1567.62,0,3135.24
616,20250803,69,12,156,1,2128.62,5,2022.19
617,20251024,12,12,175,1,1690.47,0,1690.47
618,20241023,83,7,21,3,2689.64,5,7665.47
619,20241102,90,13,323,1,3873.38,0,3873.38
620,20251009,57,24,19,1,3796.83,5,3606.99
621,20250830,31,16,277,1,7243.85,0,7243.85
622,20250405,3,2,173,2,2631.02,0,5262.04
623,20240501,28,21,235,3,3988.05,15,10169.53
624,20250703,20,24,37,1,1915.63,0,1915.63
625,20251031,3,16,317,1,2631.02,5,2499.47
626,20240513,2,6,158,2,882.35,0,1764.7
627,20250917,22,19,,2,6438.69,0,12877.38
628,20250901,103,20,104,1,5201.47,10,4681.32
629,20251125,52,11,351,1,2796.94,0,2796.94
630,20240806,98,2,172,1,850.73,0,850.73
631,20250301,22,23,85,1,6438.69,15,5472.89
632,20240211,18,4,324,1,5185.3,10,4666.77
633,20240117,113,16,,1,4385.13,15,3727.36
634,20251224,84,19,214,1,4822.61,10,4340.35
635,20250502,89,5,328,1,4062.25,0,4062.25
636,20240901,23,20,306,1,5336.87,0,5336.87
637,20240331,81,10,3,1,1242.05,0,1242.05
638,20250626,13,20,390,4,4729.21,0,18916.84
639,20250420,99,21,142,1,4915.0,0,4915.0
640,20240601,88,16,82,1,2796.03,0,2796.03
641,20251022,47,10,129,1,2706.69,10,2436.02
642,20250409,6,4,276,1,843.99,10,759.59
643,20250511,66,4,,1,6204.11,0,6204.11
644,20250816,42,14,347,2,2401.74,0,4803.48
645,20240422,42,8,,2,2401.74,10,4323.13
646,20250119,115,8,,1,2419.05,0,2419.05
647,20250322,19,7,233,1,3799.68,0,3799.68
648,20250413,93,7,139,1,4029.05,0,4029.05
649,20251209,73,2,57,2,6348.65,0,12697.3
650,20240624,98,11,152,1,850.73,10,765.66
651,20251015,79,6,284,2,1528.97,0,3057.94
652,20250618,63,7,237,1,4196.34,5,3986.52
653,20240909,32,11,114,2,1604.88,5,3049.27
654,20240601,117,19,214,4,5631.66,0,22526.64
655,20250426,94,25,218,1,1460.17,0,1460.17
656,20251214,106,4,124,1,717.87,10,646.08
657,20251210,94,14,68,1,1460.17,0,1460.17
658,20240402,3,16,83,2,2631.02,10,4735.84
659,20250820,4,15,71,2,1722.15,0,3444.3
660,20250114,81,15,1,2,1242.05,0,2484.1
661,20251208,43,17,,1,3747.63,0,3747.63
662,20250919,70,19,351,1,3349.78,15,2847.31
663,20240226,66,22,27,1,6204.11,0,6204.11
664,20250925,6,12,332,1,843.99,0,843.99
665,20251227,100,7,172,1,4823.15,0,4823.15
666,20250504,95,25,360,1,3960.41,5,3762.39
667,20240818,42,12,258,1,2401.74,0,2401.74
668,20240305,48,12,257,1,2551.26,0,2551.26
669,20251227,69,22,150,1,2128.62,0,2128.62
670,20251120,89,3,235,1,4062.25,0,4062.25
671,20240702,37,3,142,1,3761.37,0,3761.37
672,20240603,112,7,322,1,1434.74,0,1434.74
673,20251129,70,5,216,1,3349.78,5,3182.29
674,20241025,25,3,,2,659.99,10,1187.98
675,20250616,83,11,176,1,2689.64,10,2420.68
676,20250512,76,22,281,1,5042.37,0,5042.37
677,20240515,115,10,134,1,2419.05,0,2419.05
678,20241022,99,2,146,1,4915.0,0,4915.0
679,20240613,92,18,90,2,2008.22,5,3815.62
680,20251113,102,5,60,1,616.26,0,616.26
681,20240509,57,9,106,1,3796.83,0,3796.83
682,20241120,45,5,277,4,1364.28,0,5457.12
683,20240504,118,1,256,2,5698.72,15,9687.82
684,20241123,20,1,280,4,1915.63,0,7662.52
685,20251223,38,16,387,4,1729.74,5,6573.01
686,20240530,103,19,227,1,5201.47,0,5201.47
687,20250505,116,2,283,1,6480.7,0,6480.7
688,20250924,108,8,48,1,3374.55,5,3205.82
689,20240718,75,17,393,1,2266.5,0,2266.5
690,20250705,109,15,45,4,2954.88,0,11819.52
691,20250517,41,20,29,3,5693.66,0,17080.98
692,20240531,92,14,191,1,2008.22,0,2008.22
693,20241111,58,18,,2,5200.5,0,10401.0
694,20250301,103,15,373,4,5201.47,0,20805.88
695,20250228,18,19,74,1,5185.3,0,5185.3
696,20250621,43,3,303,2,3747.63,0,7495.26
697,20250223,82,9,285,1,3179.41,5,3020.44
698,20240520,26,6,149,1,1355.83,0,1355.83
699,20241105,107,19,287,2,1952.14,0,3904.28
700,20240103,20,9,328,2,1915.63,0,3831.26
701,20251031,86,10,252,3,4002.37,5,11406.75
702,20240130,16,25,35,1,4330.21,0,4330.21
703,20250507,73,14,322,1,6348.65,20,5078.92
704,20240502,48,17,9,2,2551.26,0,5102.52
705,20240229,19,11,355,1,3799.68,0,3799.68
706,20241006,47,14,183,1,2706.69,0,2706.69
707,20251016,120,3,393,1,5078.17,10,4570.35
708,20250905,97,6,162,2,4779.12,5,9080.33
709,20241104,35,22,186,1,3748.04,5,3560.64
710,20240527,2,5,191,2,882.35,0,1764.7
711,20240615,14,7,114,2,4823.13,10,8681.63
712,20250726,79,23,270,2,1528.97,5,2905.04
713,20251220,97,4,40,1,4779.12,0,4779.12
714,20240118,62,12,186,1,978.5,0,978.5
715,20250903,67,25,89,2,4800.44,0,9600.88
716,20240501,29,5,73,1,1567.62,0,1567.62
717,20240802,17,3,391,2,1735.19,0,3470.38
718,20250510,97,14,,1,4779.12,10,4301.21
719,20250609,76,2,130,1,5042.37,0,5042.37
720,20240111,97,4,309,1,4779.12,15,4062.25
721,20240708,86,12,,1,4002.37,5,3802.25
722,20241011,75,12,257,2,2266.5,5,4306.35
723,20250601,73,3,,1,6348.65,0,6348.65
724,20240810,92,7,88,3,2008.22,0,6024.66
725,20240411,119,7,363,1,2956.72,5,2808.88
726,20240708,57,22,93,2,3796.83,20,6074.93
727,20250310,28,17,58,2,3988.05,0,7976.1
728,20250422,15,17,391,1,4621.37,0,4621.37
729,20240211,11,11,198,1,5902.88,5,5607.74
730,20241115,88,15,209,1,2796.03,10,2516.43
731,20240712,110,3,244,3,3839.63,0,11518.89
732,20240114,87,16,203,1,2952.23,5,2804.62
733,20240328,16,5,356,1,4330.21,0,4330.21
734,20240621,9,12,174,1,4835.47,10,4351.92
735,20250217,16,8,372,1,4330.21,10,3897.19
736,20250818,76,9,330,3,5042.37,0,15127.11
737,20251113,78,13,262,1,1807.55,10,1626.8
738,20240420,16,9,119,1,4330.21,0,4330.21
739,20240411,95,2,256,1,3960.41,20,3168.33
740,20250126,78,22,156,1,1807.55,0,1807.55
741,20240319,85,25,253,2,6169.54,0,12339.08
742,20251108,64,16,278,1,4068.92,10,3662.03
743,20250713,3,25,,1,2631.02,15,2236.37
744,20250127,58,11,227,1,5200.5,0,5200.5
745,20250724,85,25,362,1,6169.54,0,6169.54
746,20241115,92,13,57,1,2008.22,0,2008.22
747,20250721,88,18,244,1,2796.03,0,2796.03
748,20240227,51,9,194,1,2879.69,0,2879.69
749,20241018,42,2,,1,2401.74,10,2161.57
750,20241223,104,24,392,2,6527.04,0,13054.08
751,20240409,55,12,211,1,735.67,5,698.89
752,20240910,31,21,44,3,7243.85,0,21731.55
753,20241108,15,11,276,1,4621.37,0,4621.37
754,20250308,73,17,137,1,6348.65,0,6348.65
755,20240123,41,13,166,1,5693.66,10,5124.29
756,20240412,89,22,255,1,4062.25,10,3656.03
757,20241213,22,20,224,1,6438.69,5,6116.76
758,20240318,108,18,136,1,3374.55,20,2699.64
759,20250215,103,8,48,2,5201.47,5,9882.79
760,20250829,44,9,,2,4747.67,0,9495.34
761,20240802,45,3,155,1,1364.28,0,1364.28
762,20251110,70,11,206,1,3349.78,0,3349.78
763,20251118,98,18,10,1,850.73,0,850.73
764,20240710,74,16,381,3,3249.83,0,9749.49
765,20251015,69,20,223,3,2128.62,5,6066.57
766,20240302,67,7,76,1,4800.44,5,4560.42
767,20241103,109,14,33,1,2954.88,10,2659.39
768,20240930,106,10,132,1,717.87,0,717.87
769,20240901,15,5,126,2,4621.37,0,9242.74
770,20250512,72,14,19,1,1667.62,0,1667.62
771,20240130,34,9,91,1,1322.31,0,1322.31
772,20250512,101,1,,2,1131.31,0,2262.62
773,20241101,111,3,209,2,1506.58,5,2862.5
774,20240402,51,24,121,1,2879.69,5,2735.71
775,20240503,67,22,397,3,4800.44,0,14401.32
776,20240402,31,20,161,1,7243.85,5,6881.66
777,20250203,104,24,217,1,6527.04,0,6527.04
778,20240807,36,15,302,1,682.61,0,682.61
779,20251217,15,11,244,1,4621.37,20,3697.1
780,20240528,47,16,158,1,2706.69,20,2165.35
781,20250912,5,24,28,1,2284.3,10,2055.87
782,20240902,33,18,328,3,2291.4,0,6874.2
783,20251202,16,18,227,1,4330.21,15,3680.68
784,20250206,119,9,388,1,2956.72,0,2956.72
785,20240613,118,15,393,1,5698.72,10,5128.85
786,20241007,111,3,252,1,1506.58,0,1506.58
787,20241206,92,14,52,2,2008.22,5,3815.62
788,20250602,9,12,374,2,4835.47,5,9187.39
789,20250409,89,1,329,1,4062.25,5,3859.14
790,20251018,18,1,322,1,5185.3,5,4926.03
791,20240423,21,8,394,2,1209.52,10,2177.14
792,20250831,88,14,164,1,2796.03,15,2376.63
793,20240516,34,6,168,2,1322.31,0,2644.62
794,20250228,48,6,194,3,2551.26,15,6505.71
795,20240817,3,1,332,1,2631.02,0,2631.02
796,20240401,60,7,87,1,4273.1,5,4059.45
797,20250906,34,5,,1,1322.31,15,1123.96
798,20240430,2,23,396,3,882.35,0,2647.05
799,20251120,64,4,105,1,4068.92,10,3662.03
800,20240929,37,24,67,1,3761.37,0,3761.37
801,20240808,106,10,97,1,717.87,0,717.87
802,20240529,4,10,121,1,1722.15,15,1463.83
803,20250113,75,22,44,1,2266.5,0,2266.5
804,20241127,89,13,366,1,4062.25,0,4062.25
805,20250903,33,3,,1,2291.4,0,2291.4
806,20240828,61,12,344,3,5731.62,5,16335.12
807,20240216,1,9,196,1,1005.84,0,1005.84
808,20250114,17,18,,1,1735.19,0,1735.19
809,20250519,120,11,68,1,5078.17,5,4824.26
810,20250319,19,9,23,4,3799.68,0,15198.72
811,20241014,96,12,145,3,3006.66,0,9019.98
812,20240927,67,11,85,1,4800.44,20,3840.35
813,20240603,72,22,226,1,1667.62,0,1667.62
814,20240823,24,2,84,2,3205.37,0,6410.74
815,20250521,6,15,364,1,843.99,0,843.99
816,20240425,109,24,64,1,2954.88,0,2954.88
817,20241017,24,6,140,1,3205.37,5,3045.1
818,20240805,75,1,293,1,2266.5,15,1926.52
819,20240909,99,16,169,1,4915.0,5,4669.25
820,20251127,16,13,55,2,4330.21,0,8660.42
821,20240324,59,23,233,1,2020.12,0,2020.12
822,20251104,1,11,336,1,1005.84,0,1005.84
823,20250805,17,7,330,1,1735.19,10,1561.67
824,20240313,71,20,205,1,3918.6,0,3918.6
825,20250212,12,1,84,1,1690.47,0,1690.47
826,20251024,97,21,153,1,4779.12,0,4779.12
827,20241113,116,22,184,1,6480.7,10,5832.63
828,20250608,26,16,199,1,1355.83,5,1288.04
829,20250309,12,25,189,1,1690.47,0,1690.47
830,20250312,12,2,238,1,1690.47,5,1605.95
831,20251231,20,16,332,1,1915.63,0,1915.63
832,20250323,11,16,66,1,5902.88,0,5902.88
833,20240911,67,14,25,1,4800.44,15,4080.37
834,20250609,14,17,49,1,4823.13,5,4581.97
835,20240916,46,9,394,1,4179.48,0,4179.48
836,20251108,60,6,202,1,4273.1,0,4273.1
837,20251222,39,11,233,2,3883.73,0,7767.46
838,20240928,44,6,41,2,4747.67,5,9020.57
839,20251120,14,14,3,1,4823.13,0,4823.13
840,20251102,62,15,337,3,978.5,5,2788.72
841,20250513,39,20,316,1,3883.73,5,3689.54
842,20251207,87,13,45,1,2952.23,0,2952.23
843,20240424,105,1,97,2,2890.92,0,5781.84
844,20251026,19,21,321,2,3799.68,0,7599.36
845,20240329,39,25,243,1,3883.73,0,3883.73
846,20240605,95,23,249,1,3960.41,10,3564.37
847,20250822,32,7,201,1,1604.88,0,1604.88
848,20251007,109,23,213,2,2954.88,5,5614.27
849,20250902,94,18,19,1,1460.17,0,1460.17
850,20250828,93,20,250,1,4029.05,0,4029.05
851,20240120,55,19,33,1,735.67,5,698.89
852,20250429,15,16,331,1,4621.37,5,4390.3
853,20240122,21,10,241,1,1209.52,0,1209.52
854,20240812,76,22,309,2,5042.37,5,9580.5
855,20250424,17,10,200,3,1735.19,10,4685.01
856,20251120,84,24,242,2,4822.61,10,8680.7
857,20250928,27,10,45,1,1220.37,0,1220.37
858,20240723,21,20,213,3,1209.52,0,3628.56
859,20240828,27,18,,1,1220.37,15,1037.31
860,20241231,87,6,258,1,2952.23,0,2952.23
861,20250316,15,20,288,1,4621.37,0,4621.37
862,20241214,101,12,395,2,1131.31,0,2262.62
863,20240603,110,23,310,1,3839.63,5,3647.65
864,20250324,103,15,387,1,5201.47,0,5201.47
865,20250917,79,4,22,1,1528.97,0,1528.97
866,20240430,112,7,81,2,1434.74,5,2726.01
867,20250602,64,24,79,1,4068.92,0,4068.92
868,20240521,16,7,213,2,4330.21,0,8660.42
869,20250430,44,10,44,1,4747.67,5,4510.29
870,20250228,47,21,78,2,2706.69,0,5413.38
871,20240821,18,14,210,2,5185.3,20,8296.48
872,20250612,102,22,16,1,616.26,10,554.63
873,20250613,9,3,206,4,4835.47,0,19341.88
874,20240303,51,25,,3,2879.69,0,8639.07
875,20250811,8,21,339,2,3576.07,20,5721.71
876,20250305,52,22,156,2,2796.94,0,5593.88
877,20241218,2,9,313,3,882.35,5,2514.7
878,20250401,83,7,320,2,2689.64,5,5110.32
879,20251215,45,21,102,2,1364.28,0,2728.56
880,20250704,43,13,379,2,3747.63,0,7495.26
881,20250707,37,7,,1,3761.37,0,3761.37
882,20251012,21,1,,2,1209.52,5,2298.09
883,20240904,107,25,217,4,1952.14,0,7808.56
884,20240302,108,12,260,1,3374.55,0,3374.55
885,20251028,16,15,378,1,4330.21,0,4330.21
886,20240829,104,24,290,2,6527.04,15,11095.97
887,20251112,69,20,154,1,2128.62,10,1915.76
888,20250809,87,5,267,2,2952.23,0,5904.46
889,20250612,75,7,185,1,2266.5,0,2266.5
890,20250311,107,14,,1,1952.14,15,1659.32
891,20250502,28,15,,1,3988.05,0,3988.05
892,20250726,67,25,136,1,4800.44,5,4560.42
893,20250326,89,16,214,2,4062.25,0,8124.5
894,20240510,63,23,361,1,4196.34,0,4196.34
895,20251212,28,15,383,1,3988.05,5,3788.65
896,20240501,78,14,190,1,1807.55,0,1807.55
897,20240605,16,12,192,1,4330.21,0,4330.21
898,20240526,19,19,157,2,3799.68,0,7599.36
899,20250515,1,4,35,2,1005.84,0,2011.68
900,20250809,40,19,173,2,6858.19,0,13716.38
901,20250912,17,25,326,1,1735.19,0,1735.19
902,20250404,20,24,320,1,1915.63,0,1915.63
903,20240826,116,13,24,3,6480.7,15,16525.78
904,20241011,83,3,363,1,2689.64,5,2555.16
905,20251225,40,18,330,1,6858.19,0,6858.19
906,20250925,70,19,292,1,3349.78,10,3014.8
907,20250529,115,1,273,1,2419.05,0,2419.05
908,20240729,32,23,297,1,1604.88,10,1444.39
909,20250913,42,13,252,2,2401.74,0,4803.48
910,20250323,24,14,,1,3205.37,0,3205.37
911,20240403,15,4,147,1,4621.37,0,4621.37
912,20240401,20,10,348,1,1915.63,5,1819.85
913,20241129,24,1,153,1,3205.37,0,3205.37
914,20250226,115,11,62,1,2419.05,0,2419.05
915,20250903,76,8,386,1,5042.37,15,4286.01
916,20241002,8,11,209,1,3576.07,0,3576.07
917,20251010,30,1,301,1,3704.61,0,3704.61
918,20250722,84,5,209,1,4822.61,10,4340.35
919,20250527,27,5,87,2,1220.37,0,2440.74
920,20250309,117,18,1,2,5631.66,20,9010.66
921,20250927,38,21,1,1,1729.74,15,1470.28
922,20241006,77,9,195,4,5233.57,10,18840.85
923,20240805,75,17,83,2,2266.5,5,4306.35
924,20241103,12,13,72,2,1690.47,20,2704.75
925,20250318,27,20,163,2,1220.37,15,2074.63
926,20251012,34,25,140,1,1322.31,20,1057.85
927,20241215,27,15,169,1,1220.37,5,1159.35
928,20251023,119,1,3,3,2956.72,5,8426.65
929,20250227,72,23,391,1,1667.62,0,1667.62
930,20251026,84,3,344,1,4822.61,0,4822.61
931,20250120,106,20,91,2,717.87,10,1292.17
932,20240109,16,15,99,1,4330.21,0,4330.21
933,20240121,98,9,364,1,850.73,0,850.73
934,20250920,81,10,114,1,1242.05,0,1242.05
935,20250106,5,9,361,2,2284.3,0,4568.6
936,20240719,106,21,143,1,717.87,0,717.87
937,20250719,25,22,345,1,659.99,5,626.99
938,20240307,76,5,66,1,5042.37,5,4790.25
939,20240821,113,17,141,1,4385.13,5,4165.87
940,20251210,87,18,349,1,2952.23,0,2952.23
941,20250313,83,22,27,2,2689.64,0,5379.28
942,20250220,36,4,239,1,682.61,0,682.61
943,20240214,114,24,143,3,3973.22,0,11919.66
944,20241119,1,13,42,2,1005.84,10,1810.51
945,20240819,89,14,128,1,4062.25,0,4062.25
946,20240305,81,21,,1,1242.05,10,1117.85
947,20250829,103,21,129,1,5201.47,0,5201.47
948,20241214,107,2,267,2,1952.14,15,3318.64
949,20250906,80,15,321,1,5880.6,0,5880.6
950,20240303,118,2,356,1,5698.72,0,5698.72
951,20250328,8,10,222,1,3576.07,5,3397.27
952,20250726,7,10,206,1,4794.43,10,4314.99
953,20240826,111,20,320,1,1506.58,0,1506.58
954,20250314,113,20,174,1,4385.13,5,4165.87
955,20240127,59,17,99,1,2020.12,0,2020.12
956,20251231,9,19,100,3,4835.47,0,14506.41
957,20250605,33,12,372,1,2291.4,0,2291.4
958,20240520,103,2,,1,5201.47,0,5201.47
959,20251029,97,12,278,2,4779.12,0,9558.24
960,20241112,78,11,5,1,1807.55,5,1717.17
961,20240528,8,8,287,2,3576.07,0,7152.14
962,20240719,26,21,36,1,1355.83,5,1288.04
963,20251212,89,15,170,2,4062.25,5,7718.27
964,20241209,79,10,84,1,1528.97,15,1299.62
965,20240213,64,8,328,1,4068.92,0,4068.92
966,20250930,28,8,394,3,3988.05,0,11964.15
967,20250119,27,13,4,1,1220.37,0,1220.37
968,20240131,72,4,226,1,1667.62,5,1584.24
969,20250103,6,1,146,1,843.99,15,717.39
970,20240627,44,18,101,1,4747.67,10,4272.9
971,20240413,3,22,336,2,2631.02,0,5262.04
972,20240803,40,15,191,1,6858.19,15,5829.46
973,20250930,113,14,34,1,4385.13,15,3727.36
974,20240513,102,7,194,1,616.26,0,616.26
975,20250315,82,8,391,1,3179.41,0,3179.41
976,20250702,38,5,28,1,1729.74,0,1729.74
977,20240509,109,17,251,1,2954.88,0,2954.88
978,20250426,102,22,86,1,616.26,10,554.63
979,20251022,97,17,266,1,4779.12,0,4779.12
980,20250117,68,23,254,1,1648.1,5,1565.69
981,20251015,118,19,107,1,5698.72,0,5698.72
982,20240828,51,7,194,1,2879.69,15,2447.74
983,20250118,33,18,,2,2291.4,0,4582.8
984,20250615,46,8,239,1,4179.48,0,4179.48
985,20250406,60,14,255,1,4273.1,0,4273.1
986,20240702,57,8,39,1,3796.83,0,3796.83
987,20250528,66,18,142,3,6204.11,0,18612.33
988,20240314,47,2,171,1,2706.69,0,2706.69
989,20241105,96,25,141,1,3006.66,5,2856.33
990,20240521,110,25,279,3,3839.63,0,11518.89
991,20241102,37,12,207,3,3761.37,10,10155.7
992,20251102,2,16,390,3,882.35,10,2382.35
993,20240821,30,24,243,1,3704.61,5,3519.38
994,20250719,97,15,237,1,4779.12,0,4779.12
995,20240711,55,25,214,1,735.67,0,735.67
996,20250725,4,12,66,1,1722.15,5,1636.04
997,20250526,104,22,174,1,6527.04,0,6527.04
998,20250217,98,25,154,1,850.73,0,850.73
999,20240202,119,5,170,1,2956.72,10,2661.05
1000,20250914,74,13,105,3,3249.83,0,9749.49
1001,20250130,25,16,292,3,659.99,5,1880.97
1002,20241107,12,6,284,1,1690.47,10,1521.42
1003,20250909,63,1,36,3,4196.34,0,12589.02
1004,20240729,30,10,36,1,3704.61,0,3704.61
1005,20240112,22,11,211,1,6438.69,20,5150.95
1006,20240512,69,14,36,1,2128.62,15,1809.33
1007,20240730,17,7,364,1,1735.19,0,1735.19
1008,20250811,40,19,367,1,6858.19,0,6858.19
1009,20240108,19,15,,1,3799.68,10,3419.71
1010,20250622,43,19,236,1,3747.63,0,3747.63
1011,20240403,37,21,234,1,3761.37,10,3385.23
1012,20241031,51,20,90,1,2879.69,0,2879.69
1013,20250924,94,14,338,1,1460.17,5,1387.16
1014,20250206,90,2,81,1,3873.38,5,3679.71
1015,20241025,86,3,370,3,4002.37,15,10206.04
1016,20250225,98,18,189,1,850.73,0,850.73
1017,20241129,53,15,107,1,1453.18,0,1453.18
1018,20240315,82,23,237,1,3179.41,5,3020.44
1019,20240718,51,2,,1,2879.69,15,2447.74
1020,20241130,86,24,237,1,4002.37,0,4002.37
1021,20240905,92,15,143,2,2008.22,0,4016.44
1022,20240119,78,4,64,1,1807.55,0,1807.55
1023,20240320,86,25,,1,4002.37,0,4002.37
1024,20240701,28,23,,1,3988.05,0,3988.05
1025,20251214,7,21,329,1,4794.43,5,4554.71
1026,20240415,50,23,27,1,3814.05,0,3814.05
1027,20250121,99,7,192,3,4915.0,0,14745.0
1028,20240117,54,1,173,2,2808.33,5,5335.83
1029,20240305,29,4,341,1,1567.62,0,1567.62
1030,20250301,66,4,166,1,6204.11,0,6204.11
1031,20240731,120,18,220,1,5078.17,0,5078.17
1032,20241231,42,6,,1,2401.74,0,2401.74
1033,20240805,59,8,,2,2020.12,5,3838.23
1034,20250112,6,3,211,1,843.99,5,801.79
1035,20240414,92,18,292,1,2008.22,20,1606.58
1036,20250906,42,21,348,3,2401.74,10,6484.7
1037,20240516,43,6,353,1,3747.63,10,3372.87
1038,20250508,9,11,,3,4835.47,0,14506.41
1039,20250607,82,24,301,2,3179.41,0,6358.82
1040,20240122,79,25,159,1,1528.97,0,1528.97
1041,20240906,80,3,,1,5880.6,0,5880.6
1042,20240604,49,7,122,3,3974.14,5,11326.3
